################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.7743624721873151E-01 a       330     0    22     1    15
 -1.2403295886948258E+00 a       331     0    23     1     1
  9.0820566044610240E-01 a       332     0    23     1     2
  2.5587983463381503E-01 a       333     0    23     1     3
 -2.4246441191398746E-01 a       334     0    23     1     4
 -1.3507619514324685E+00 a       335     0    23     1     5
 -2.1270828983508366E-01 a       336     0    23     1     6
  2.1827965624813683E-01 a       337     0    23     1     7
  8.0953367960955744E-02 a       338     0    23     1     8
  1.9632769533528222E-01 a       339     0    23     1     9
 -2.7004382765308127E-01 a       340     0    23     1    10
 -4.5548872705861471E-01 a       341     0    23     1    11
  1.6531265721615329E-01 a       342     0    23     1    12
  4.9187696127524871E-01 a       343     0    23     1    13
 -2.7625911739411368E-01 a       344     0    23     1    14
  2.0318578472391147E-01 a       345     0    23     1    15
 -9.1056094719290298E-02 a       346     0    24     1     1
 -2.3374184182891733E-01 a       347     0    24     1     2
 -1.3852422313964180E-01 a       348     0    24     1     3
 -3.2991733117080556E-02 a       349     0    24     1     4
 -9.8330201522533647E-02 a       350     0    24     1     5
  2.6140187990969505E-01 a       351     0    24     1     6
  1.6099317960774520E-01 a       352     0    24     1     7
  8.0822769697862951E-02 a       353     0    24     1     8
  1.3500160407235945E-01 a       354     0    24     1     9
 -1.2117254253223492E-01 a       355     0    24     1    10
 -5.4245506385601529E-02 a       356     0    24     1    11
 -1.1044860830044576E-01 a       357     0    24     1    12
  3.1076884507434188E-01 a       358     0    24     1    13
 -7.0903312803713647E-02 a       359     0    24     1    14
  1.0317202895444169E-01 a       360     0    24     1    15
 -2.2424969512316703E-01 a       361     0    25     1     1
 -7.4036613863234058E-01 a       362     0    25     1     2
 -7.8094210932952657E-01 a       363     0    25     1     3
 -6.9237544705105447E-01 a       364     0    25     1     4
  8.4918051172409781E-01 a       365     0    25     1     5
  1.9655366552341794E-01 a       366     0    25     1     6
 -2.0802729690511676E-01 a       367     0    25     1     7
  5.6555833902701524E-02 a       368     0    25     1     8
  2.3088571850562906E-01 a       369     0    25     1     9
  7.4637810038839084E-02 a       370     0    25     1    10
 -2.4597338118318182E-01 a       371     0    25     1    11
 -1.9170081395573974E-01 a       372     0    25     1    12
  6.5837753401350130E-01 a       373     0    25     1    13
 -6.0184463606664762E-01 a       374     0    25     1    14
  7.8288899709086535E-02 a       375     0    25     1    15
 -4.3378040279287586E-02 a       376     0    26     1     1
  2.4063624572166860E+00 a       377     0    26     1     2
 -4.3635828195628423E-01 a       378     0    26     1     3
 -5.3678640588874749E-01 a       379     0    26     1     4
 -5.5866410544025347E-01 a       380     0    26     1     5
 -1.4968091756272721E+00 a       381     0    26     1     6
 -1.3358675994845695E-01 a       382     0    26     1     7
  4.2355984715650719E-01 a       383     0    26     1     8
 -1.0409431245092797E+00 a       384     0    26     1     9
 -1.7639881376477217E-02 a       385     0    26     1    10
  1.7055466148844986E-01 a       386     0    26     1    11
 -2.3134732655482684E-01 a       387     0    26     1    12
  1.1192432709740099E+00 a       388     0    26     1    13
 -8.2848585852381984E-01 a       389     0    26     1    14
  3.4416591256192441E-01 a       390     0    26     1    15
 -4.9850514461484152E-01 a       391     0    27     1     1
  1.6488037858689444E-01 a       392     0    27     1     2
  3.7968550193005046E-01 a       393     0    27     1     3
 -4.9635443215573760E-01 a       394     0    27     1     4
  1.9262916242687173E-01 a       395     0    27     1     5
